chr1_GL456221_random	136050	136150	B3-1-2	328	0.000220930765147902	+	Csprs, 
chr6	125300850	125300950	N3-1-15	138	0.000171364708804172	-	Ltbr, Tuba3a, 
chr6	125345550	125345650	N3-1-3	233	0.000208597997638277	+	Scnn1a, Tnfrsf1a, Plekhg6, 
chr6	125454950	125455050	N3-10	251	0.000257879185142871	-	Cd9, 
chr6	125461350	125461450	B3-14	89	0.000240877117485784	+	Cd9, 
chr6	125493050	125493150	N3-2-2	298	0.000303777854798263	-	Cd9, 
chr6	125511550	125511650	B3-1-2	156	0.000105076827326441	-	Cd9, 
chr6	125526950	125527050	B3-2-7	4158	0.00646272354526549	+	No results within 20000 bp window
chr6	125526950	125527050	N3-2-7	14167	0.0142964111133985	+	No results within 20000 bp window
chr6	125537850	125537950	B3-2-2	67	0.000106186387222132	-	Vwf, 
chr6	125649350	125649450	N3-4	77	0.000128746179415325	+	Vwf, 
chr6	125683750	125683850	N3-1	98	0.000110451657112974	+	Vwf, Ano2, 
chr6	125698850	125698950	B3-2-21	180	0.000295509244514199	-	Ano2, Vwf, 
chr6	125789850	125789950	B3-2-2	71	0.000112525873026439	-	Ano2, 
chr6	125998050	125998150	N3-8	226	0.000247429091311188	+	Ano2, 
chr6	126169550	126169650	B3-2-22	154	0.000210321600847842	-	Ntf3, Ntf3, 
chr6	126176550	126176650	N3-1-13	206	0.000284541391103523	-	Ntf3, Ntf3, 
chr6	126204050	126204150	N3-2-2	597	0.000608575098371017	+	No results within 20000 bp window
chr6	126346450	126346550	N3-14	387	0.00119816838135811	-	Gm10415, 
chr6	126363350	126363450	N3-1-15	90	0.000111759592698373	+	No results within 20000 bp window
chr6	126430150	126430250	N3-1-11	1073	0.00114008366280299	+	No results within 20000 bp window
chr6	126519450	126519550	B3-1-3	206	0.000192360846537131	-	Kcna5, 
chr6	126529250	126529350	B3-2-22	80	0.000109257974466411	+	Kcna5, 
chr6	126538550	126538650	B3-18	76	0.000103765457298466	-	Kcna5, 
chr6	126617750	126617850	B3-2-36	185	0.000148434735653783	+	Kcna1, 
chr6	126637550	126637650	B3-1	116	0.000180785043466335	+	Kcna1, 
chr6	126659050	126659150	N3-18	514	0.000570976614397497	+	Kcna1, 
chr6	126707350	126707450	B3-1-2	185	0.000124610340098664	-	Kcna6, 
chr6	126746450	126746550	N3-1	171	0.000192726871084883	+	Kcna6, 
chr6	126797150	126797250	N3-2-36	1552	0.0011396538595127	+	No results within 20000 bp window
chr6	126844950	126845050	N3-21	654	0.000931289622528665	+	Ndufa9, Akap3, 
chr6	126961250	126961350	N3-18	617	0.000685394107165868	-	D6Wsu163e, 
chr6	126970650	126970750	N3-1-2	352	0.000233998678439282	+	D6Wsu163e, 
chr6	127248650	127248750	B3-1-15	81	0.000106753123517318	+	No results within 20000 bp window
chr6	127371450	127371550	N3-1-15	195	0.000242145784179809	-	No results within 20000 bp window
chr6	127376350	127376450	N3-8	201	0.000220058616608623	-	No results within 20000 bp window
chr6	127376350	127376450	B3-1-2	444	0.000299064816236795	-	No results within 20000 bp window
chr6	127417350	127417450	B3-1	69	0.000107535931027389	+	No results within 20000 bp window
chr6	127576950	127577050	N3-2-2	288	0.000293583967053355	+	Efcab4b, 
chr6	127673650	127673750	B3-2-36	140	0.000112328989143403	-	Prmt8, 
chr6	127709550	127709650	B3-2-22	177	0.000241733268506935	-	Prmt8, 
chr6	127835550	127835650	N3-8	536	0.000586822977622995	+	No results within 20000 bp window
chr6	127874850	127874950	N3-1-3	613	0.000548800740567655	-	Tspan11, 
chr6	128146950	128147050	B3-2-2	70	0.000110941001575362	+	Tspan9, 
chr6	128153250	128153350	N3-18	178	0.000197731201094853	+	Tspan9, 9330102E08Rik, 
chr6	128178550	128178650	N3-2-22	290	0.00023709023245471	+	9330102E08Rik, 
chr6	128285650	128285750	N3-1-15	161	0.000199925493604868	-	Tead4, 
chr6	128310550	128310650	N3-2-22	1321	0.00107998688645749	+	Tead4, Tulp3, 
chr6	128395350	128395450	N3-10	138	0.000141782181472973	-	Nrip2, 4933413G19Rik, Itfg2, Foxm1, 
chr6	128462750	128462850	B3-2-7	66	0.000102582913416913	-	Gm10069, 
chr6	128507650	128507750	N3-1-5	228	0.00020647217832676	-	Pzp, Gm10069, 
chr6	128544450	128544550	B3-1	90	0.000140264257861812	+	BC048546, Pzp, 
chr6	128652550	128652650	N3-2-7	107	0.000107977411529162	+	Clec2h, 
chr6	128668150	128668250	N3-2-2	761	0.00077575485738751	+	Clec2h, 
chr6	128720950	128721050	B3-1-13	110	0.000201832270044238	-	Klrb1, 
chr6	128732850	128732950	N3-1-15	163	0.000202409040109276	-	Klrb1, 
chr6	128749350	128749450	B3-2-36	154	0.000123561888057744	+	No results within 20000 bp window
chr6	128815350	128815450	N3-2-36	376	0.000276101708232457	-	Klrb1b, 
chr6	128930050	128930150	B3-1-15	123	0.000162106594970742	-	Clec2g, 
chr6	129082250	129082350	N3-2-36	300	0.000220293916142918	-	Clec2e, 
chr6	129175450	129175550	B3-1-13	165	0.000302748405066357	-	Clec2d, 
chr6	129183350	129183450	N3-1-2	443	0.000294492654967619	+	Clec2d, 
chr6	129279850	129279950	N3-1-15	99	0.000122935551968211	+	Cd69, 
chr6	129374950	129375050	B3-2-2	90	0.000142638430596894	-	Clec12b, Clec12a, 
chr6	129396850	129396950	B3-14	265	0.000717218383525088	-	Clec1b, Clec12b, Clec12b, Clec9a, 
chr6	129402450	129402550	N3-1	182	0.000205124506066952	+	Clec1b, Clec9a, Clec12b, Clec12b, 
chr6	129426950	129427050	N3-2-21	349	0.000456049384006649	+	Clec1a, Clec9a, 
chr6	129486650	129486750	B3-2-21	159	0.000261033165987543	-	Olr1, Clec7a, 
chr6	129609450	129609550	B3-1	120	0.000187019010482416	+	Klrk1, Klrd1, 
chr6	129613550	129613650	N3-9	111	0.000114711608814812	+	Klrk1, Klrd1, 
chr6	129680150	129680250	N3-1	503	0.000566910035998224	-	Klrc1, Klri1, Klrc2, Klrc2, 
chr6	129752050	129752150	B3-18	150	0.000204800244668026	-	Klri2, Gm156, 
chr6	129769050	129769150	B3-2-2	117	0.000185429959775963	+	Gm156, 
chr6	129803550	129803650	N3-2-7	135	0.000136233182770438	-	No results within 20000 bp window
chr6	129951750	129951850	B3-2-22	81	0.000110623699147242	+	No results within 20000 bp window
chr6	129985650	129985750	B3-2-7	136	0.000211382973101517	-	Klra15, Klra22, 
chr6	130024250	130024350	B3-18	77	0.00010513079226292	+	Klra6, Klra19, Klra22, Klra15, Klra18, Klra4, Klra12, Klra33, 
chr6	130093150	130093250	B3-1-3	144	0.000134465834472558	+	Klra15, Klra12, Klra22, 
chr6	130207250	130207350	B3-2-2	68	0.000107771258673209	+	Klra22, Klra15, Klra12, Klra7, Klra7, Klra9, 
chr6	130374350	130374450	B3-1-11	594	0.000754426540573288	+	Klra22, Klra15, Klra1, 
chr6	130378050	130378150	N3-2-22	680	0.000555935717480009	-	Klra1, Klra22, Klra15, 
chr6	130443050	130443150	B3-1	76	0.00011844537330553	-	No results within 20000 bp window
chr6	130451450	130451550	B3-14	56	0.000151563130103415	-	No results within 20000 bp window
chr6	130461650	130461750	B3-1-11	140	0.000177810969158687	+	No results within 20000 bp window
chr6	130468750	130468850	N3-1-11	794	0.000843640660079753	-	No results within 20000 bp window
chr6	130472050	130472150	B3-18	89	0.000121514811836362	+	No results within 20000 bp window
chr6	130473350	130473450	N3-1-15	693	0.000860548863777474	-	No results within 20000 bp window
chr6	130479350	130479450	B3-18	93	0.000126976151694176	-	No results within 20000 bp window
chr6	130542650	130542750	N3-4	65	0.000108681839766184	+	No results within 20000 bp window
chr6	130567950	130568050	B3-1-13	184	0.000337610342619453	-	No results within 20000 bp window
chr6	130596550	130596650	N3-1-2	155	0.000103039190790025	+	No results within 20000 bp window
chr6	130700750	130700850	B3-2-36	171	0.000137201836739442	+	No results within 20000 bp window
chr6	130710350	130710450	B3-2-22	148	0.000202127252762861	+	No results within 20000 bp window
chr6	130775550	130775650	B3-1-13	123	0.00022568517468583	+	No results within 20000 bp window
chr6	130885950	130886050	B3-2-21	192	0.000315209860815146	+	No results within 20000 bp window
chr6	130974850	130974950	N3-9	2501	0.00258462823104365	+	No results within 20000 bp window
chr6	131195550	131195650	B3-1-11	220	0.000279417237249366	-	No results within 20000 bp window
chr6	131371950	131372050	B3-1-11	522	0.000662980899291677	+	Ybx3, 
chr6	131518150	131518250	B3-1	73	0.000113769898043469	+	No results within 20000 bp window
chr6	131586450	131586550	N3-2-22	897	0.000733344615558188	-	No results within 20000 bp window
chr6	131602750	131602850	B3-2-21	220	0.000361177965517355	+	No results within 20000 bp window
chr6	131679450	131679550	B3-18	308	0.000420523169051679	-	Tas2r106, Tas2r104, Tas2r105, Tas2r114, Tas2r107, 
chr6	131754650	131754750	B3-2-21	775	0.00127233146943614	+	No results within 20000 bp window
chr6	131831050	131831150	N3-8	379	0.000414936396490886	+	No results within 20000 bp window
chr6	131857450	131857550	N3-1-2	204	0.000135612870459129	+	No results within 20000 bp window
chr6	131911150	131911250	B3-18	86	0.000117418806943001	-	No results within 20000 bp window
chr6	131994550	131994650	B3-2-7	68	0.000105691486550758	-	No results within 20000 bp window
chr6	132232350	132232450	N3-1-5	279	0.00025265674453143	-	Gm4736, 
chr6	132260550	132260650	N3-1	129	0.000145390446607894	+	Gm4736, 
chr6	132320950	132321050	N3-1-2	294	0.000195442078014628	-	Gm4736, Prpmp5, 
chr6	132351550	132351650	B3-2-2	64	0.000101431772868903	-	Gm4736, Gm8882, 
chr6	132356050	132356150	N3-2-36	328	0.00024085468164959	+	Gm4736, Gm8882, 
chr6	132464850	132464950	N3-1	238	0.000268239738702937	-	No results within 20000 bp window
chr6	132505150	132505250	N3-10	179	0.000183905873070016	+	No results within 20000 bp window
chr6	132555450	132555550	B3-1-15	102	0.00013442985924403	+	Prh1, 
chr6	132589950	132590050	N3-2-2	140	0.000142714428428714	+	Prp2, Prh1, 
chr6	132746450	132746550	B3-2-7	69	0.000107245773117681	-	Tas2r124, Tas2r115, Tas2r102, 
chr6	132852850	132852950	N3-14	1188	0.00367809828695978	-	Tas2r116, Tas2r123, Tas2r110, 
chr6	132857850	132857950	B3-2-22	960	0.00131109569359694	+	Tas2r116, Tas2r123, Tas2r110, 
chr6	132857850	132857950	N3-2-22	209	0.000170868477872532	+	Tas2r116, Tas2r123, Tas2r110, 
chr6	132858550	132858650	N3-2-22	922	0.000753783428700835	+	Tas2r116, Tas2r110, Tas2r123, 
chr6	132899150	132899250	B3-18	159	0.000217088259348107	+	Tas2r113, Tas2r125, 
chr6	132899150	132899250	N3-18	1363	0.00151408779265329	+	Tas2r113, Tas2r125, 
chr6	132908450	132908550	B3-1-11	151	0.000191781831021156	-	Tas2r125, Tas2r113, 
chr6	132915050	132915150	B3-10	175	0.000129206025283035	-	Tas2r125, 
chr6	132936650	132936750	N3-8	486	0.000532082028217865	+	Tas2r129, 
chr6	132938250	132938350	B3-2-22	193	0.000263584863400217	+	Tas2r129, Tas2r131, 
chr6	133106750	133106850	N3-2-7	117	0.000118068758401046	+	2700089E24Rik, 
chr6	133119050	133119150	B3-14	199	0.000538590408760349	+	2700089E24Rik, 2700089E24Rik, 
chr6	133245650	133245750	B3-2-2	137	0.000217127388797495	+	No results within 20000 bp window
chr6	133248750	133248850	N3-1-11	533	0.000566323012370917	+	No results within 20000 bp window
chr6	133327250	133327350	B3-2-36	196	0.000157260584800764	+	No results within 20000 bp window
chr6	133361750	133361850	N3-10	112	0.000115069596557775	+	No results within 20000 bp window
chr6	133375850	133375950	B3-1-2	549	0.000369789603860361	-	No results within 20000 bp window
chr6	133384350	133384450	B3-18	74	0.000101034787369559	+	No results within 20000 bp window
chr6	133408250	133408350	B3-1-2	360	0.000242484986137942	-	No results within 20000 bp window
chr6	133410250	133410350	N3-1-5	197	0.000178399206712157	+	No results within 20000 bp window
chr6	133457050	133457150	B3-2-22	309	0.000422008926376514	+	No results within 20000 bp window
chr6	133458450	133458550	B3-2-21	108	0.00017730554670852	-	No results within 20000 bp window
chr6	133643650	133643750	B3-1	78	0.00012156235681357	+	No results within 20000 bp window
chr6	133679050	133679150	B3-18	638	0.000871083707321336	+	No results within 20000 bp window
chr6	133848950	133849050	N3-1-3	175	0.00015667231582274	+	Kap, 
chr6	133884750	133884850	B3-8	158	0.000168907903500135	+	No results within 20000 bp window
chr6	133933050	133933150	N3-1-2	187	0.000124311797920869	-	No results within 20000 bp window
chr6	133938150	133938250	N3-1-5	271	0.000245412106695404	+	No results within 20000 bp window
chr6	134057150	134057250	B3-2-22	5346	0.00730116414371794	+	Etv6, 
chr6	134057150	134057250	N3-2-22	1939	0.00158523434734373	+	Etv6, 
chr6	134085350	134085450	B3-1-3	121	0.000112988652577635	+	Etv6, 
chr6	134088550	134088650	N3-8	136	0.000148895382381954	+	Etv6, 
chr6	134105450	134105550	N3-4	64	0.000107009811462088	-	Etv6, 
chr6	134134850	134134950	N3-1-5	597	0.000540631098513491	-	Etv6, 
chr6	134134850	134134950	B3-1-5	579	0.000504512731322137	-	Etv6, 
chr6	134160150	134160250	N3-9	1217	0.00125769394529393	+	Etv6, 
chr6	134184050	134184150	B3-18	135	0.000184320220201223	-	Etv6, 
chr6	134188850	134188950	N3-1-5	191	0.000172965728335137	-	Etv6, 
chr6	134311850	134311950	B3-1-11	131	0.000166380263998486	+	No results within 20000 bp window
chr6	134345250	134345350	N3-1	389	0.000438425455274968	+	No results within 20000 bp window
chr6	134441150	134441250	B3-2-36	205	0.00016448173410284	+	Bcl2l14, Lrp6, 
chr6	134451050	134451150	B3-2-22	330	0.000450689144673947	+	Lrp6, Bcl2l14, 
chr6	134453550	134453650	B3-18	76	0.000103765457298466	+	Lrp6, Bcl2l14, 
chr6	134462150	134462250	B3-2-21	147	0.000241332549686596	-	Lrp6, 
chr6	134481050	134481150	B3-2-21	295	0.000484306817398271	-	Lrp6, 
chr6	134484450	134484550	N3-1-5	233	0.000211000076974277	+	Lrp6, 
chr6	134510350	134510450	B3-1-5	149	0.0001298314282677	+	Lrp6, 
chr6	134553950	134554050	B3-1	102	0.000158966158910053	-	Lrp6, 
chr6	134648250	134648350	B3-1	106	0.000165200125926134	+	Loh12cr1, Mansc1, 
chr6	134694050	134694150	N3-18	473	0.00052543178717902	-	Loh12cr1, 
chr6	134724250	134724350	N3-2-21	93	0.000121526053617818	-	Dusp16, Loh12cr1, 
chr6	134734150	134734250	B3-1-15	2108	0.00277821709104328	+	Dusp16, 
chr6	134734150	134734250	N3-1-15	7829	0.00972184279150627	+	Dusp16, 
chr6	134756250	134756350	B3-4	225	0.000214505735883378	+	Dusp16, 
chr6	134756250	134756350	N3-4	489	0.000817621840702519	+	Dusp16, 
chr6	134761350	134761450	N3-1-5	134	0.000121347683753447	+	Dusp16, 
chr6	134766450	134766550	N3-9	2924	0.00302177247004063	-	Dusp16, 
chr6	134766450	134766550	B3-9	4273	0.00345830888452745	-	Dusp16, 
chr6	134836650	134836750	N3-4	457	0.000764116934971475	-	Crebl2, 
chr6	134836650	134836750	B3-4	129	0.000122983288573136	-	Crebl2, 
chr6	134836850	134836950	N3-4	103	0.000172218915321799	+	Crebl2, 
chr6	134851050	134851150	N3-1-5	499	0.000451884285022164	-	Crebl2, Gpr19, 
chr6	134854450	134854550	B3-2-21	185	0.000303717834639594	+	Crebl2, Gpr19, 
chr6	134885250	134885350	B3-1-2	233	0.000156941671583723	+	Gpr19, 2810454H06Rik, 
chr6	134942750	134942850	N3-21	931	0.00132573492136726	-	1190002F15Rik, Cdkn1b, 
chr6	135022350	135022450	B3-1	87	0.000135588782599751	-	Ddx47, 
chr6	135040450	135040550	B3-1-13	144	0.000264216789876093	+	Ddx47, 
chr6	135041650	135041750	B3-1-11	209	0.000265446375386898	-	Ddx47, 
chr6	135053350	135053450	B3-1	76	0.00011844537330553	-	Gprc5a, 
chr6	135145050	135145150	B3-2-21	100	0.000164171802507888	+	Hebp1, 
chr6	135201350	135201450	B3-2-7	109	0.000169417235794598	+	8430419L09Rik, Gm19434, 
chr6	135222450	135222550	B3-2-36	183	0.000146830035808877	+	8430419L09Rik, Gsg1, 
chr6	135293850	135293950	N3-4	87	0.000145466462456276	+	Pbp2, 
chr6	135301450	135301550	B3-2-36	225	0.000180528732551898	-	Pbp2, 
chr6	135564650	135564750	B3-2-22	154	0.000210321600847842	+	No results within 20000 bp window
chr6	135635150	135635250	N3-1-2	568	0.000377588776572478	+	No results within 20000 bp window
chr6	135659150	135659250	B3-2-21	147	0.000241332549686596	+	No results within 20000 bp window
chr6	135967250	135967350	B3-21	100	0.000122737337188922	+	Grin2b, 
chr6	135967750	135967850	B3-2-22	75	0.000102429351062261	-	Grin2b, 
chr6	136127250	136127350	N3-1-2	161	0.000107027804627058	+	Grin2b, 
chr6	136148450	136148550	B3-1-11	163	0.000207022771234757	-	Grin2b, 
chr6	136170750	136170850	N3-1	142	0.000160042197041248	+	Grin2b, 
chr6	136282850	136282950	B3-14	421	0.00113942996024174	+	No results within 20000 bp window
chr6	136294950	136295050	N3-8	439	0.000480625535777042	-	No results within 20000 bp window
chr6	136294950	136295050	B3-8	271	0.00028970912562365	-	No results within 20000 bp window
chr6	136506850	136506950	N3-1	384	0.000432790166646755	-	Atf7ip, 
chr6	136511350	136511450	N3-1-15	95	0.000117968458959394	-	Atf7ip, 
chr6	136533550	136533650	N3-1-13	5011	0.00692153840203765	+	Atf7ip, 
chr6	136537350	136537450	B3-1-15	137	0.000180557752121883	+	Atf7ip, 
chr6	136555750	136555850	B3-2-21	78	0.000128054005956153	-	Atf7ip, 
chr6	136565650	136565750	B3-1	211	0.000328841760098247	-	Atf7ip, 
chr6	136571250	136571350	B3-1	92	0.000143381241369852	-	Atf7ip, 
chr6	136572450	136572550	N3-1	178	0.000200616275164381	+	Atf7ip, 
chr6	136603650	136603750	B3-21	4093	0.00502363921114259	+	Atf7ip, Plbd1, 
chr6	136603650	136603750	N3-21	2723	0.00387752544670574	+	Atf7ip, Plbd1, 
chr6	136606350	136606450	B3-1	3006	0.00468482621258451	+	Atf7ip, Plbd1, 
chr6	136606350	136606450	N3-1	2937	0.00331016854021229	+	Atf7ip, Plbd1, 
chr6	136620250	136620350	B3-10	186	0.000137327546872254	-	Plbd1, Atf7ip, 
chr6	136628850	136628950	N3-1-3	396	0.000354527068947457	+	Plbd1, 
chr6	136809050	136809150	N3-18	131	0.000145521277210257	-	H2afj, Wbp11, Hist4h4, BC049715, 
chr6	136818150	136818250	B3-21	285	0.000349801410988428	+	Wbp11, H2afj, BC049715, Smco3, Hist4h4, 
chr6	136824950	136825050	N3-10	432	0.000443839872437133	-	Wbp11, BC049715, Smco3, H2afj, 
chr6	136918350	136918450	B3-2-36	143	0.000114736038910762	-	Erp27, Arhgdib, 
chr6	137116950	137117050	N3-2-2	399	0.000406736121021835	-	Rerg, 
chr6	137117450	137117550	N3-18	501	0.000556535571620907	+	Rerg, 
chr6	137166150	137166250	B3-1-13	331	0.000607331648951298	+	Rerg, 
chr6	137192750	137192850	N3-10	199	0.000204454015312476	-	No results within 20000 bp window
chr6	137243450	137243550	B3-18	95	0.000129706821623083	+	Ptpro, 
chr6	137245050	137245150	N3-18	155	0.000172181663874732	-	Ptpro, 
chr6	137306050	137306150	B3-2-22	448	0.000611844657011904	-	Ptpro, 
chr6	137481550	137481650	B3-1	71	0.000110652914535429	+	Eps8, Ptpro, 
chr6	137501150	137501250	N3-18	305	0.000338809080527698	+	Eps8, 
chr6	137509650	137509750	B3-2-21	68	0.000111636825705364	-	Eps8, 
chr6	137519150	137519250	N3-9	739	0.000763710620848163	-	Eps8, 
chr6	137534950	137535050	N3-1-3	300	0.000268581112838983	-	Eps8, Eps8, 
chr6	137541050	137541150	N3-1-2	406	0.000269896202972581	-	Eps8, 
chr6	137557850	137557950	B3-2-22	100	0.000136572468083014	+	Eps8, 
chr6	137598950	137599050	B3-1-5	132	0.000115018446519036	+	Eps8, 
chr6	137598950	137599050	N3-1-5	140	0.000126781162130467	+	Eps8, 
chr6	137639650	137639750	B3-4	115	0.00010963626500706	-	Eps8, 
chr6	137738450	137738550	N3-2-22	214	0.000174956240501062	+	Strap, Dera, 
chr6	137741550	137741650	N3-10	296	0.000304112505188406	-	Strap, Dera, 
chr6	137884550	137884650	B3-1-13	103	0.00018898839831415	+	No results within 20000 bp window
chr6	137884550	137884650	B3-1-15	76	0.000100163424534767	-	No results within 20000 bp window
chr6	137985850	137985950	N3-2-7	114	0.000115041354339481	+	Slc15a5, 
chr6	138148850	138148950	N3-1	160	0.000180329236102815	+	Mgst1, 
chr6	138154650	138154750	B3-2-22	155	0.000211687325528672	-	Mgst1, 
chr6	138191850	138191950	N3-1-11	215	0.000228441740449807	-	No results within 20000 bp window
chr6	138195650	138195750	B3-14	488	0.00132076441947261	+	No results within 20000 bp window
chr6	138229950	138230050	B3-18	116	0.000158378855876606	+	No results within 20000 bp window
chr6	138245750	138245850	N3-1-15	563	0.000699118340990935	+	No results within 20000 bp window
chr6	138503450	138503550	B3-2-22	106	0.000144766816167995	+	Lmo3, 
chr6	138675250	138675350	N3-2-36	230	0.000168892002376237	-	Igbp1b, 
chr6	138692950	138693050	N3-10	161	0.000165412545051802	-	No results within 20000 bp window
chr6	138723950	138724050	N3-1-15	206	0.000255805289954054	+	No results within 20000 bp window
chr6	138765950	138766050	B3-1-11	203	0.000257825905280097	+	No results within 20000 bp window
chr6	138845550	138845650	B3-1-11	196	0.000248935356822162	-	No results within 20000 bp window
chr6	138923950	138924050	N3-1-5	368	0.000333253340457227	-	No results within 20000 bp window
chr6	138948750	138948850	B3-1	128	0.000199486944514577	-	No results within 20000 bp window
chr6	138977950	138978050	N3-9	126	0.00013021317757357	-	No results within 20000 bp window
chr6	139028050	139028150	N3-1	260	0.000293035008667074	-	No results within 20000 bp window
chr6	139219850	139219950	N3-2-36	336	0.000246729186080068	-	No results within 20000 bp window
chr6	139273050	139273150	N3-2-2	306	0.000311932964994189	-	No results within 20000 bp window
chr6	139273150	139273250	B3-1	70	0.000109094422781409	+	No results within 20000 bp window
chr6	139320650	139320750	B3-1-2	336	0.000226319320395412	+	4922502N22Rik, 
